identifier,type,research_areas,creation_mode,completeness,number_of_resources,numer_of_views,number_of_downloads
1e0f43fe-6b68-44c9-bce1-b1d2ca0b6eb8,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,60,3,1,11
13991be0-6499-4081-bfba-05a6e8e99b61,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,11
f2a0cffe-a633-4762-af8e-ad67def3b784,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,12
4c238db7-a3a2-4e68-bb37-ee8cdf64a510,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,8
7aacbf1f-bb5d-405e-8afd-edeb9bb307fe,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,8
87670202-001c-49f8-b7e3-a864d9a3ab03,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,11
5de9c832-d45b-4baf-a904-4d5fe9a3f777,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,8
f217ad97-c86b-4d4e-bc5a-c5b389cf0bfc,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,12
d10ef371-b7c5-446b-bf4b-dc09817d558a,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,11
26fbc9ed-c0ec-425f-90b0-ac24cfca59b0,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,7
726d3762-efbf-455b-bb81-862071030164,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,7
5171b1e3-6cdc-4462-a334-96612b87aa3a,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,10
1f5ce9e5-8031-4cd0-bc4d-75afb1f436d6,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,12
b1df0386-8b06-445b-9363-f4b8dd6367fe,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,8
e0386442-88c0-4864-8287-df01ec37590f,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,12
d971ae7a-c9a5-42d9-91c5-4b90f2ed4a4c,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,11
3f8a1a41-c5bf-45c2-95e7-8356b62812af,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,7
0454b79c-4dde-45cd-ad49-1503e4ee6b3e,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,8
938bc7d3-39bc-495a-bc58-0ce0284c7b1a,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,7
5154144b-1a16-4328-a55e-9d38098a67c1,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,10
392c2aca-45e0-467c-8243-e06fca9ecc7e,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,10
5fd2609a-96a7-4664-89df-5d511f033abb,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,7
e12ca659-1b4a-4bd6-b2ec-2cf0af46621c,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,7
c7b57abd-4523-45be-ae97-9c50fb8a3d02,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,13
6506bafd-dbaf-477e-87ca-6f1cd0d60c0f,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,11
76817daa-fe0b-4804-b398-c52ff47c73ae,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,10
383e6b8c-a233-4f4d-a84e-61316f97870c,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,12
bc4cc59d-fbca-41ae-a21f-724e405391ac,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,2,13
4e9f7df2-cdf6-43da-9b8f-754607869776,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,12
28c4f3c0-02cb-4a40-ba4f-1af04f7db73c,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,12
20a757be-8d6a-4cbc-9f09-b2a6d04a8355,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,11
01285b74-d108-4d4b-8599-bd0f5a8c3974,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,7
9c82320e-04cb-4aa5-b0be-0d57200ac2e4,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,11
865c2459-4e99-44d1-ad8e-564ca8150020,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,7
9ac65f0f-099b-4ad4-8c22-25051d6d4226,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,12
d58ad581-8936-4f89-b91e-e87fcac473f5,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,8
7e05acb5-ea11-4f4f-8791-03a0d1082d35,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,7
76a9a0e2-868c-453d-9b3b-1bb1b95a5965,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,13
e7e69537-d984-4245-b810-0ba9c0b3a3c5,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,10
dd42acf3-2895-41c6-83bc-2a749f9eb929,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,10
45a41c79-4db4-45e2-b590-563483e3a974,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,13
358e79b6-3245-4f93-8cec-a6f5dd8ad4a8,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,11
4862a815-f08d-43a7-98a7-94674a543c61,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,12
077ba205-d0a5-4d83-96e6-7a607c4e75b0,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,8
d1763676-2b5b-4fe8-be92-a65e4cc23ed4,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,11
79fec46c-77cd-4735-ab5f-d2508a5ab91d,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,9
4911bf25-0c8e-48a9-9f48-ac3f3e6c18ee,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,13
30289650-ae9a-4fdd-aaae-88593f50e10d,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,7
2d81242d-52d1-4f37-bba5-eea72db3f081,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,11
e12162fa-a418-4efb-bc9f-75ab79d9ece0,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,7
61061a44-cf98-476d-928c-71188f9b4ded,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,13
11352741-c3c7-44b1-8ca1-e623c76c8d1f,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,11
6dfc51bf-4905-4b56-ba0c-83eedfa28154,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,7
da277a98-0c0e-4203-b40e-62c3e452e009,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,11
7dbddfc0-c340-4538-833c-8c2f5ad0932c,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,7
1b1e2586-0ae3-4bb8-bd38-b612a777e317,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,7
35797079-03a5-402e-b1d7-1efb1017af3a,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,10
735e3d05-f0c2-4fa7-9f7b-e143eedcc1a7,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,10
96179d0e-bf80-417c-9c8e-f415c251ff4c,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,12
d4b2acca-c74e-4305-a858-d5d3d22ffef1,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,11
4e504ecc-24fe-4d81-8d36-4737f7d1814f,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,11
05336bd7-d8b2-4619-b175-7649f66e86ac,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,10
7d3da7a7-ab9c-4f41-bda0-e14e878d50be,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,14
f97e48f3-b533-49e4-975b-fbca0c924092,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,7
5ec50e22-ac11-44bb-977c-a688fe969278,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,8
256e76c9-86c6-4b06-99bf-c085a3ce7668,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,11
f34bc5cd-0e0a-4472-b653-8fb60ed24ccf,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,11
8c82479e-f5f2-46b6-9b84-42c6ab3d2455,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,10
9e8721f4-366e-471f-9fd3-b0e49ffafaad,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,10
9900bcf7-14e4-463e-a82d-86f968f97b16,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,10
e65799a5-a2a8-48e8-b51d-a11e7ae0f502,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,7
cde96141-a2e7-4643-b951-ca20969b79c8,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,11
618c682d-22bf-4f4d-9fdb-3ca9196897a2,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,12
8f442e85-5fef-4ac9-ba51-510ecb12b6e5,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,12
35220640-1260-400a-87dd-3c54f9c7e98d,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,7
7dbe7eb1-c0c9-4722-ad47-885dd01eaee8,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,12
c17ecb8f-959e-469c-a013-c4e06145f950,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,12
dbe3d34c-4b60-40d8-89e1-8b70cbe1f375,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,8
90cf3983-1e23-4c19-a39c-8b9962b7c381,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,11
14bedb93-73bb-4112-aa74-043085e9b61d,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,7
65252355-8f3c-417c-9bd0-6a3ff6118856,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,12
7d6407cb-0984-4f9e-925e-06aa3ba6b6d1,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,12
437096b8-b0bb-4a6b-8f05-b13e52044f32,Bibliography-centric Research Object,['Earth sciences'],AUTOMATIC,69,3,1,12
