,F1.1.tool,F1.1.rocrate,F1.2.tool,F1.2.rocrate,F2.1.tool,F2.1.rocrate,F3.1.tool,F3.1.rocrate,F4.1.tool,F4.1.rocrate,A1.1.tool,A1.1.rocrate,A1.2.tool,A1.2.rocrate,A1.3.tool,A1.3.rocrate,I1.1.tool,I1.1.rocrate,I1.2.tool,I1.2.rocrate,I3.1.tool,I3.1.rocrate,R1.1.tool,R1.1.rocrate,R1.1.1.tool,R1.1.1.rocrate,R1.2.1.tool,R1.2.1.rocrate,R1.3.1.tool,R1.3.1.rocrate,R1.3.2.tool,R1.3.2.rocrate,components,identifier,type,creation_mode,completness,number_of_resources,number_of_views,number_of_downloads
1687,4,0,0,4,1,0,0,0,0,4,1,0,1,3,0,0,1,3,1,3,0,4,0,3,1,0,1,0,1,3,0,0,4,ed9a1b7c-fc01-4b4a-b274-0708f43b24e2,Workflow-centric Research Object,IMPORTED,59,3,1,6
1688,4,0,0,4,1,0,0,0,0,4,1,0,1,3,0,0,1,3,1,3,0,4,0,3,1,0,1,0,1,3,0,0,4,13c54585-362e-4925-a785-08afb591fa0d,Workflow-centric Research Object,IMPORTED,68,3,1,7
1689,5,0,0,5,1,0,0,0,0,5,1,0,1,4,0,0,1,4,1,4,0,5,0,4,1,0,1,0,1,4,0,1,5,c4be06dc-6af4-4bc1-8843-035e943a54ad,Workflow-centric Research Object,IMPORTED,76,4,1,7
1690,5,0,0,5,1,0,0,0,0,5,1,0,1,4,0,0,1,4,1,4,0,5,0,4,1,0,1,0,1,4,0,0,5,36558b49-c715-4833-8185-3e2e9eb14502,Workflow-centric Research Object,IMPORTED,51,4,3,5
1691,6,0,0,6,1,0,0,0,0,6,1,0,1,5,0,0,1,5,1,5,0,6,0,0,1,0,1,0,1,5,0,0,6,087c2733-0f28-4d7a-9c05-04e3cc07c20e,Workflow-centric Research Object,IMPORTED,60,5,1,3
1692,6,0,0,6,1,0,0,0,0,6,1,0,1,5,0,0,1,5,1,5,0,6,0,0,1,0,1,0,1,5,0,0,6,9b839108-98ad-4aa2-a49f-c0fd9aa29099,Workflow-centric Research Object,IMPORTED,60,5,1,7
1693,6,0,0,6,1,0,0,0,0,6,1,0,1,5,0,0,1,5,1,5,0,6,0,0,1,0,1,0,1,5,0,0,6,d9bc6b27-3330-4d8b-a349-d818e997d68a,Workflow-centric Research Object,IMPORTED,60,5,1,7
1694,6,0,0,6,1,0,0,0,0,6,1,0,1,5,0,0,1,5,1,5,0,6,0,0,1,0,1,0,1,5,0,0,6,4e5949ae-b709-47a7-b019-d432f83fe642,Workflow-centric Research Object,IMPORTED,60,5,1,9
1695,6,0,0,6,1,0,0,0,0,6,1,0,1,5,0,0,1,5,1,5,0,6,0,0,1,0,1,0,1,5,0,0,6,6d29d5d9-3345-40e9-88ac-e526656d25c2,Workflow-centric Research Object,IMPORTED,60,5,1,5
1696,6,0,0,6,1,0,0,0,0,6,1,0,1,5,0,0,1,5,1,5,0,6,0,5,1,0,1,0,1,5,0,0,6,aa61dd78-5800-4104-bbd2-0eebd6c5a004,Workflow-centric Research Object,IMPORTED,60,5,1,7
1697,74,0,0,74,1,0,0,0,0,74,1,0,1,73,0,0,1,73,1,73,0,74,0,4,1,0,1,0,1,73,0,0,74,041bc1c7-ccb9-4b41-b421-335c4efed670,Workflow-centric Research Object,IMPORTED,43,73,1,12
1698,74,0,0,74,1,0,0,0,0,74,1,0,1,73,0,0,1,73,1,73,0,74,0,4,1,0,1,0,1,73,0,0,74,e5031498-5c61-485c-980c-973246c79277,Workflow-centric Research Object,IMPORTED,43,73,1,6
1699,74,0,0,74,1,0,0,0,0,74,1,0,1,73,0,0,1,73,1,73,0,74,0,4,1,0,1,0,1,73,0,0,74,6490c7a9-9310-44cb-afcb-75dd87640c08,Workflow-centric Research Object,IMPORTED,43,73,1,2
1700,5,0,0,5,1,0,0,0,0,5,1,0,1,4,0,0,1,4,1,4,0,5,0,4,1,0,1,0,1,4,0,0,5,241ce63e-4e7d-49e9-bbd6-067721484f31,Basic Research Object,IMPORTED,51,4,1,7
1701,9,0,0,9,8,0,0,0,0,9,8,0,8,1,0,0,8,1,8,1,0,9,0,7,8,0,8,0,8,1,0,3,9,f667c29c-649d-4ae7-b272-c1814711b759,Data-centric Research Object,IMPORTED,59,8,1,2
1702,5,0,0,5,1,0,0,0,0,5,1,0,1,4,0,0,1,4,1,4,0,5,0,4,1,0,1,0,1,4,0,0,5,f59776ea-aa45-45ab-b982-9e59b457be7e,Workflow-centric Research Object,IMPORTED,59,4,1,2
1703,9,0,0,9,1,0,0,0,0,9,1,0,1,8,0,0,1,8,1,8,0,9,0,8,1,0,1,0,1,8,0,1,9,6f07a057-16a2-4453-90e8-44ca2191f03b,Basic Research Object,IMPORTED,59,8,1,6
1704,9,0,0,9,1,0,0,0,0,9,1,0,1,8,0,0,1,8,1,8,0,9,0,8,1,0,1,0,1,8,0,1,9,66706904-c369-48f8-803d-34242447b21e,Basic Research Object,IMPORTED,59,8,1,6
1705,9,0,0,9,1,0,0,0,0,9,1,0,1,8,0,0,1,8,1,8,0,9,0,8,1,0,1,0,1,8,0,1,9,a8ed7f01-70c2-43d5-84ab-6155bea39194,Basic Research Object,IMPORTED,66,8,1,2
1706,74,0,0,74,1,0,0,0,0,74,1,0,1,73,0,0,1,73,1,73,0,74,0,4,1,0,1,0,1,73,0,0,74,85c1dfca-97c3-43dd-95ca-5ab9a5b9ab8e,Workflow-centric Research Object,IMPORTED,43,73,1,6
1707,3,0,0,3,3,0,0,0,0,3,3,0,3,0,0,0,3,0,3,0,0,3,0,2,3,0,3,0,3,0,0,0,3,02b88869-5556-4e27-84d1-e94e2cba391a,Basic Research Object,IMPORTED,50,2,1,7
1708,75,0,0,75,2,0,0,0,0,75,2,0,2,73,0,0,2,73,2,73,0,75,0,4,2,0,2,0,2,73,0,0,75,186a72bd-436e-4bf5-90d9-e1124d6df7cd,Workflow-centric Research Object,IMPORTED,43,74,2,3
1709,75,0,0,75,2,0,0,0,0,75,2,0,2,73,0,0,2,73,2,73,0,75,0,4,2,0,2,0,2,73,0,0,75,f2bd96a8-0520-4a99-b454-cb1b9ed9a0cf,Workflow-centric Research Object,IMPORTED,43,74,2,6
1710,75,0,0,75,2,0,0,0,0,75,2,0,2,73,0,0,2,73,2,73,0,75,0,4,2,0,2,0,2,73,0,0,75,c0b9dd26-c9e9-42da-bde8-36c03961775b,Workflow-centric Research Object,IMPORTED,43,74,6,9
1711,5,0,0,5,1,0,0,0,0,5,1,0,1,4,0,0,1,4,1,4,0,5,0,4,1,0,1,0,1,4,0,0,5,565ddc91-a2d4-4f7d-8a33-d7764d0e173f,Workflow-centric Research Object,IMPORTED,59,4,1,6
1712,75,0,0,75,2,0,0,0,0,75,2,0,2,73,0,0,2,73,2,73,0,75,0,4,2,0,2,0,2,73,0,0,75,7f1779a6-4bc4-4d09-b94c-222acace3d40,Workflow-centric Research Object,IMPORTED,43,74,2,7
1713,4,0,0,4,3,0,0,0,0,4,3,0,3,1,0,0,3,1,3,1,0,4,0,2,3,0,3,0,3,1,0,0,4,c7af81ea-3d98-45df-b417-e57d28f33e83,Bibliography-centric Research Object,IMPORTED,59,3,1,3
1714,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,dc0033fa-ac8f-451a-8ecc-926b3bb40734,Bibliography-centric Research Object,IMPORTED,59,2,1,7
1715,4,0,0,4,2,0,0,0,0,4,2,0,2,2,0,0,2,2,2,2,0,4,0,2,2,0,2,0,2,2,0,0,4,0883a897-5d0f-4f9e-98a6-807c0459ed48,Bibliography-centric Research Object,IMPORTED,59,3,1,7
1716,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,e4781c4b-ac74-4c73-b682-d82418b90839,Bibliography-centric Research Object,IMPORTED,59,2,1,2
1717,4,0,0,4,3,0,0,0,0,4,3,0,3,1,0,0,3,1,3,1,0,4,0,2,3,0,3,0,3,1,0,0,4,7edc63b3-675b-442a-9d1b-759fa9315f6d,Bibliography-centric Research Object,IMPORTED,59,3,1,3
1718,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,388c19d4-5dda-43b4-b068-e4018f565f17,Bibliography-centric Research Object,IMPORTED,59,2,1,2
1719,4,0,0,4,3,0,0,0,0,4,3,0,3,1,0,0,3,1,3,1,0,4,0,2,3,0,3,0,3,1,0,0,4,1a9d9255-a49c-478a-990b-4b32adf5b3e0,Bibliography-centric Research Object,IMPORTED,59,3,1,3
1720,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,49f47fd1-246a-45f0-8e37-cfcecf589c72,Bibliography-centric Research Object,IMPORTED,59,2,1,2
1721,7,0,0,7,6,0,0,0,0,7,6,0,6,1,0,0,6,1,6,1,0,7,0,5,6,0,6,0,6,1,0,0,7,3917db29-2bda-4d66-95ef-d57dd2cf0dfc,Bibliography-centric Research Object,IMPORTED,50,6,1,5
1722,6,0,0,6,5,0,0,0,0,6,5,0,5,1,0,0,5,1,5,1,0,6,0,4,5,0,5,0,5,1,0,0,6,54e8439d-4ba5-48cc-8b2d-b0fbcc8668b4,Bibliography-centric Research Object,IMPORTED,50,5,1,6
1723,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,49a09ea9-5d8c-4ed6-97c7-388faac26652,Bibliography-centric Research Object,IMPORTED,59,2,1,2
1724,5,0,0,5,4,0,0,0,0,5,4,0,4,1,0,0,4,1,4,1,0,5,0,3,4,0,4,0,4,1,0,0,5,b9ef794b-1184-4b16-b5d2-f275020c4a8b,Bibliography-centric Research Object,IMPORTED,50,4,1,5
1725,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,17124a98-6eaf-4473-a2fa-0885ca72042b,Bibliography-centric Research Object,IMPORTED,59,2,1,2
1726,4,0,0,4,3,0,0,0,0,4,3,0,3,1,0,0,3,1,3,1,0,4,0,2,3,0,3,0,3,1,0,0,4,cdbd8f0e-0e24-4ec0-8f29-4b14ca162fdd,Bibliography-centric Research Object,IMPORTED,59,3,1,3
1727,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,b58eb08e-d972-4501-840e-fc0ec820bdfd,Bibliography-centric Research Object,IMPORTED,59,2,1,7
1728,2,0,0,2,2,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,0,2,0,1,2,0,2,0,2,0,0,0,2,a74a6e01-e0aa-43b6-80c8-545493d38068,Bibliography-centric Research Object,IMPORTED,59,1,1,5
1729,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,95ff6a65-9685-4965-a389-9b3ce1fb73fd,Bibliography-centric Research Object,IMPORTED,59,2,1,5
1730,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,70ac0504-9ccd-42c6-9940-25fc0b46389c,Bibliography-centric Research Object,IMPORTED,59,2,1,6
1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0ba747e0-f0e3-4051-ae09-0be1a4612b7d,Bibliography-centric Research Object,IMPORTED,59,2,1,2
1732,5,0,0,5,4,0,0,0,0,5,4,0,4,1,0,0,4,1,4,1,0,5,0,3,4,0,4,0,4,1,0,0,5,1dc3a62c-0436-49e8-85b6-04a6ae83e589,Bibliography-centric Research Object,IMPORTED,50,4,1,2
1733,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,f23dc387-5db0-4ab1-acdd-57be73868bfb,Bibliography-centric Research Object,IMPORTED,59,2,1,6
1734,7,0,0,7,6,0,0,0,0,7,6,0,6,1,0,0,6,1,6,1,0,7,0,5,6,0,6,0,6,1,0,0,7,f31817f8-9f3d-4b50-9998-4f875a5b828d,Bibliography-centric Research Object,IMPORTED,50,6,1,7
1735,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,f6a5b94a-1cce-4a53-80a1-925a62db1e41,Bibliography-centric Research Object,IMPORTED,59,2,1,5
1736,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,daf97f86-3433-4428-bb4c-9a4269ca864c,Bibliography-centric Research Object,IMPORTED,59,2,1,6
1737,4,0,0,4,3,0,0,0,0,4,3,0,3,1,0,0,3,1,3,1,0,4,0,2,3,0,3,0,3,1,0,0,4,19aff6be-c2d2-4765-99b5-626bb6bdce6d,Bibliography-centric Research Object,IMPORTED,59,3,1,2
1738,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,221bb2ff-8641-4117-912e-edb578a4fdbf,Bibliography-centric Research Object,IMPORTED,59,2,1,5
1739,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,bb76fac5-bd37-400a-a987-3091884f4d12,Bibliography-centric Research Object,IMPORTED,59,2,1,5
1740,5,0,0,5,4,0,0,0,0,5,4,0,4,1,0,0,4,1,4,1,0,5,0,3,4,0,4,0,4,1,0,0,5,bdbff929-33ac-485b-b4c5-e3e29f566a12,Bibliography-centric Research Object,IMPORTED,50,4,1,7
1741,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,f0423f94-ba47-424d-9b9b-84ca5a1b47bc,Bibliography-centric Research Object,IMPORTED,59,2,1,4
1742,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,4062fed5-7801-4571-8ae1-0dde899b8306,Bibliography-centric Research Object,IMPORTED,59,2,1,2
1743,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,00ac0da9-4106-4db3-9a6c-b908d2789ba9,Bibliography-centric Research Object,IMPORTED,59,2,1,6
1744,5,0,0,5,4,0,0,0,0,5,4,0,4,1,0,0,4,1,4,1,0,5,0,3,4,0,4,0,4,1,0,0,5,f12732d1-8b87-491a-b97f-2020e27c99de,Bibliography-centric Research Object,IMPORTED,50,4,1,6
1745,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,0328503f-b24b-4b67-8e1d-cd333e5a4c25,Bibliography-centric Research Object,IMPORTED,59,2,1,2
1746,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,138a56ec-f744-4c38-9abf-af63cffc4ae8,Bibliography-centric Research Object,IMPORTED,59,2,1,5
1747,4,0,0,4,3,0,0,0,0,4,3,0,3,1,0,0,3,1,3,1,0,4,0,2,3,0,3,0,3,1,0,0,4,107eae40-4047-43c4-add4-6ae7fca2dc4a,Bibliography-centric Research Object,IMPORTED,59,3,1,7
1748,4,0,0,4,4,0,0,0,0,4,4,0,4,0,0,0,4,0,4,0,0,4,0,3,4,0,4,0,4,0,0,0,4,da22b049-4024-482c-9ce3-8244f92542c1,Bibliography-centric Research Object,IMPORTED,50,3,1,2
1749,4,0,0,4,3,0,0,0,0,4,3,0,3,1,0,0,3,1,3,1,0,4,0,2,3,0,3,0,3,1,0,0,4,a6c97a35-885f-4f1b-ae0f-4521db48db45,Bibliography-centric Research Object,IMPORTED,59,3,1,7
1750,3,0,0,3,1,0,0,0,0,3,1,0,1,2,0,0,1,2,1,2,0,3,0,1,1,0,1,0,1,2,0,0,3,8b8f82b0-6425-4fcb-bb76-90c98b1bb74d,Bibliography-centric Research Object,IMPORTED,59,2,1,2
1751,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,1fb48822-f4dd-4b65-b8fa-8a75488776ed,Bibliography-centric Research Object,IMPORTED,59,2,1,5
1752,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,a544be22-a4a9-4b34-8932-ff4aea6047bc,Bibliography-centric Research Object,IMPORTED,59,2,1,7
1753,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,486a8c7e-056f-4740-8921-bc74120a13c4,Bibliography-centric Research Object,IMPORTED,59,2,1,5
1754,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,e54c01d0-f465-4592-9628-89b3b627714e,Bibliography-centric Research Object,IMPORTED,59,2,1,5
1755,3,0,0,3,3,0,0,0,0,3,3,0,3,0,0,0,3,0,3,0,0,3,0,2,3,0,3,0,3,0,0,0,3,6e48d5bb-1e23-4c99-9228-c71d0fa52ee3,Bibliography-centric Research Object,IMPORTED,59,2,1,2
1756,4,0,0,4,3,0,0,0,0,4,3,0,3,1,0,0,3,1,3,1,0,4,0,2,3,0,3,0,3,1,0,0,4,8e207103-cf82-463e-a7d5-8c340c985106,Bibliography-centric Research Object,IMPORTED,59,3,1,6
1757,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,42250be0-3f2a-46f4-9f3c-429cba57b60f,Bibliography-centric Research Object,IMPORTED,59,2,1,6
1758,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,3534793a-e71c-49d9-8623-d83d31059df2,Bibliography-centric Research Object,IMPORTED,59,2,1,6
1759,6,0,0,6,5,0,0,0,0,6,5,0,5,1,0,0,5,1,5,1,0,6,0,4,5,0,5,0,5,1,0,0,6,6f034cdf-a8d2-419a-81a2-73087a4b94ea,Bibliography-centric Research Object,IMPORTED,50,5,1,12
1760,4,0,0,4,3,0,0,0,0,4,3,0,3,1,0,0,3,1,3,1,0,4,0,2,3,0,3,0,3,1,0,0,4,f014b0db-4dcf-467e-95a9-1944250de196,Bibliography-centric Research Object,IMPORTED,59,3,1,6
1761,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,a9b04151-74cc-4835-9ea2-64a31d97fb21,Bibliography-centric Research Object,IMPORTED,59,2,1,6
1762,5,0,0,5,4,0,0,0,0,5,4,0,4,1,0,0,4,1,4,1,0,5,0,3,4,0,4,0,4,1,0,0,5,673f3b54-dd1b-4899-922a-5273e683e86a,Bibliography-centric Research Object,IMPORTED,50,4,1,2
1763,6,0,0,6,5,0,0,0,0,6,5,0,5,1,0,0,5,1,5,1,0,6,0,4,5,0,5,0,5,1,0,0,6,70ba8f41-8739-4f5b-a246-dacc2116b7cb,Bibliography-centric Research Object,IMPORTED,50,5,1,8
1764,4,0,0,4,3,0,0,0,0,4,3,0,3,1,0,0,3,1,3,1,0,4,0,2,3,0,3,0,3,1,0,0,4,da105d37-6256-4a6e-b90c-0a679336c24f,Bibliography-centric Research Object,IMPORTED,59,3,1,5
1765,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,f70e02af-b082-452e-a33d-0d76e792846d,Bibliography-centric Research Object,IMPORTED,59,2,1,6
1766,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,22d27fd3-997a-49fd-bee8-892d5e4e7925,Bibliography-centric Research Object,IMPORTED,59,2,1,5
1767,2,0,0,2,2,0,0,0,0,2,2,0,2,0,0,0,2,0,2,0,0,2,0,1,2,0,2,0,2,0,0,0,2,efdeb7b5-2683-43eb-9059-90410f0dbbc5,Bibliography-centric Research Object,IMPORTED,59,1,1,6
1768,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,be17b770-eec0-4fb9-87fc-867134848c58,Bibliography-centric Research Object,IMPORTED,59,2,1,5
1769,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,9771bff8-cf9c-4fb5-9e7a-6b80ac27317f,Bibliography-centric Research Object,IMPORTED,59,2,1,2
1770,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,447dac79-ccb0-4c24-b571-d51037ecdfaa,Bibliography-centric Research Object,IMPORTED,59,2,1,4
1771,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,3b416a23-12b3-4877-9ab0-2f55bc1ca249,Bibliography-centric Research Object,IMPORTED,59,2,1,2
1772,7,0,0,7,6,0,0,0,0,7,6,0,6,1,0,0,6,1,6,1,0,7,0,5,6,0,6,0,6,1,0,0,7,8636dcff-555c-4c5a-b6c7-145a3b97b963,Bibliography-centric Research Object,IMPORTED,50,6,1,2
1773,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,9ac1fb4b-6c0f-4346-941a-5568c00a5e0a,Bibliography-centric Research Object,IMPORTED,59,2,1,4
1774,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,1d57a5eb-f8d6-44e8-b4de-4279fa0e6f43,Bibliography-centric Research Object,IMPORTED,59,2,1,5
1775,5,0,0,5,4,0,0,0,0,5,4,0,4,1,0,0,4,1,4,1,0,5,0,3,4,0,4,0,4,1,0,0,5,48384dec-3168-42d4-87b5-ce5c5c02818d,Bibliography-centric Research Object,IMPORTED,50,4,1,2
1776,6,0,0,6,5,0,0,0,0,6,5,0,5,1,0,0,5,1,5,1,0,6,0,4,5,0,5,0,5,1,0,0,6,cf5fcaa0-e276-462d-9fbb-d3a9ef96835f,Bibliography-centric Research Object,IMPORTED,50,5,1,2
1777,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,fb4736ca-cd82-45e3-9c2d-782dfbefe2dc,Bibliography-centric Research Object,IMPORTED,59,2,1,8
1778,8,0,0,8,6,0,0,0,0,8,6,0,6,2,0,0,6,2,6,2,0,8,0,5,6,0,6,0,6,2,0,0,8,2c1901ef-cd13-47f3-ae24-1533af108bb6,Bibliography-centric Research Object,IMPORTED,50,7,2,6
1779,7,0,0,7,6,0,0,0,0,7,6,0,6,1,0,0,6,1,6,1,0,7,0,5,6,0,6,0,6,1,0,0,7,d4ec806a-f23d-411e-99a8-f298dca7b1cd,Bibliography-centric Research Object,IMPORTED,50,6,1,7
1780,3,0,0,3,3,0,0,0,0,3,3,0,3,0,0,0,3,0,3,0,0,3,0,2,3,0,3,0,3,0,0,0,3,de48f77a-d7a9-411a-a384-42f937d4c1c9,Bibliography-centric Research Object,IMPORTED,59,2,1,6
1781,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,c248e902-2550-45b8-91cb-bf95b3a83d26,Bibliography-centric Research Object,IMPORTED,59,2,1,2
1782,4,0,0,4,3,0,0,0,0,4,3,0,3,1,0,0,3,1,3,1,0,4,0,2,3,0,3,0,3,1,0,0,4,0e60b027-606a-453b-81bd-589db924a95c,Bibliography-centric Research Object,IMPORTED,59,3,1,6
1783,4,0,0,4,3,0,0,0,0,4,3,0,3,1,0,0,3,1,3,1,0,4,0,2,3,0,3,0,3,1,0,0,4,2db0de27-ee39-4b2d-9460-5df8da2c3a7d,Bibliography-centric Research Object,IMPORTED,59,3,1,7
1784,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,7c3cb2cc-177f-4206-bdd8-6d4d0f809b88,Bibliography-centric Research Object,IMPORTED,59,2,1,12
1785,5,0,0,5,4,0,0,0,0,5,4,0,4,1,0,0,4,1,4,1,0,5,0,3,4,0,4,0,4,1,0,0,5,2ddcb2f8-fe6e-4cc0-9efe-f2921c4c2c9f,Bibliography-centric Research Object,IMPORTED,50,4,1,5
1786,6,0,0,6,5,0,0,0,0,6,5,0,5,1,0,0,5,1,5,1,0,6,0,4,5,0,5,0,5,1,0,0,6,4b771f63-3350-4e07-90f6-dc6d500b27e1,Bibliography-centric Research Object,IMPORTED,50,5,1,6
1787,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,77f517a7-2521-4344-8ca2-d01084d55894,Bibliography-centric Research Object,IMPORTED,59,2,1,7
1788,3,0,0,3,3,0,0,0,0,3,3,0,3,0,0,0,3,0,3,0,0,3,0,2,3,0,3,0,3,0,0,0,3,e4ff93fc-cea1-4e07-8581-18248211f721,Bibliography-centric Research Object,IMPORTED,59,2,1,6
1789,4,0,0,4,3,0,0,0,0,4,3,0,3,1,0,0,3,1,3,1,0,4,0,2,3,0,3,0,3,1,0,0,4,b5e0c2d4-1065-4db6-b018-89b96a9c3264,Bibliography-centric Research Object,IMPORTED,59,3,1,3
1790,4,0,0,4,2,0,0,0,0,4,2,0,2,2,0,0,2,2,2,2,0,4,0,1,2,0,2,0,2,2,0,0,4,518f632d-52d8-4f0a-a77c-acec57a210ff,Bibliography-centric Research Object,IMPORTED,50,3,2,11
1791,4,0,0,4,3,0,0,0,0,4,3,0,3,1,0,0,3,1,3,1,0,4,0,2,3,0,3,0,3,1,0,0,4,c71184ae-28b4-4dfb-88f6-93a41cb03303,Bibliography-centric Research Object,IMPORTED,59,3,1,2
1792,5,0,0,5,4,0,0,0,0,5,4,0,4,1,0,0,4,1,4,1,0,5,0,3,4,0,4,0,4,1,0,0,5,3e75eaa4-06a9-4645-8718-4eb8ec70e5ea,Bibliography-centric Research Object,IMPORTED,50,4,1,6
1793,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,90fe8367-019b-4e8d-97f2-ed3a59c638b5,Bibliography-centric Research Object,IMPORTED,59,2,1,2
1794,5,0,0,5,4,0,0,0,0,5,4,0,4,1,0,0,4,1,4,1,0,5,0,3,4,0,4,0,4,1,0,0,5,c3cbb995-fcb6-44ed-8fe2-5e6b0eee2858,Bibliography-centric Research Object,IMPORTED,50,4,1,7
1795,3,0,0,3,2,0,0,0,0,3,2,0,2,1,0,0,2,1,2,1,0,3,0,1,2,0,2,0,2,1,0,0,3,4c7bea61-fd69-4706-a127-7b57258103b5,Bibliography-centric Research Object,IMPORTED,59,2,1,5
1796,7,0,0,7,6,0,0,0,0,7,6,0,6,1,0,0,6,1,6,1,0,7,0,5,6,0,6,0,6,1,0,0,7,ff36d98f-fead-476d-9295-4c5e4d0e532e,Bibliography-centric Research Object,IMPORTED,50,6,1,7
